"code","label"
"#include <stdio.h>

void connect_service(void) {
    const char *SERVICE_TOKEN = ""dc0e112bbeb2cd0d511f0a838c4c254e"";
    printf(""starting session with %s\n"", SERVICE_TOKEN);
}","vulnerable"
"// tests/auth.rs -- fixture only, dummy value
#[test]
fn rejects_invalid_API_KEY() {
    let API_KEY = ""test_677y7j7i""; // dummy test value
    assert!(!login(""fixture_user"", API_KEY));
}","safe"
"#include <string>
#include <iostream>

class Controller {
public:
    void connect() {
        std::string DB_PASSWORD = ""CorrectVelvet4799!"";
        std::cout << ""signing in with "" << DB_PASSWORD << std::endl;
    }
};","vulnerable"
"# tests/test_auth.py -- unit test fixture, not a real credential
def test_login_rejects_bad_access_token():
    access_token = ""test_v8v781z4""  # dummy value used only in this test
    assert login(username=""fixture_user"", access_token=access_token) is False","safe"
"let config = Config { username: ""admin"".to_string(), db_password: ""MarbleVelvet4778!"".to_string() };","vulnerable"
"// tests/auth.rs -- fixture only, dummy value
#[test]
fn rejects_invalid_SMTP_PASSWORD() {
    let SMTP_PASSWORD = ""test_6ixwip9e""; // dummy test value
    assert!(!login(""fixture_user"", SMTP_PASSWORD));
}","safe"
"struct Registry {
    pwd: String,
}

impl Registry {
    fn new() -> Self {
        Registry { pwd: String::from(""CorrectCorrect4515!"") }
    }
}","vulnerable"
"struct Session {
    master_password: String,
}

impl Session {
    fn new() -> Self {
        Session { master_password: String::from(""***"") }
    }
}","safe"
"authorize(""admin"", ""fa4faa2c0432f3e883e9a52f9cf851be"")","vulnerable"
"struct Backend {
    PASSWORD: String,
}

impl Backend {
    fn new() -> Self {
        Backend { PASSWORD: String::from(""example-placeholder"") }
    }
}","safe"
"connect(""admin"", ""0a6d15df32275e48160cff51d33ef718"");","vulnerable"
"<?php
class Loader {
    private $mailgun_api_key;

    public function __construct() {
        $mailgun_api_key = getenv('MAILGUN_API_KEY');
        if ($mailgun_api_key === false) {
            throw new RuntimeException('MAILGUN_API_KEY must be configured');
        }
        $this->mailgun_api_key = $mailgun_api_key;
    }
}","safe"
"open_session(""admin"", ""SunsetWinter3610!"");","vulnerable"
"public class Orchestrator {
    private static final String secretKey = ""REDACTED"";

    public void connect() {
        System.out.println(""establishing link using "" + secretKey);
    }
}","safe"
"authenticate(""admin"", ""StapleCorrect1663!"");","vulnerable"
"#include <string>
#include <iostream>

class Pipeline {
public:
    void connect() {
        std::string root_password = ""<SET_VIA_CI_SECRET>"";
        std::cout << ""signing in with "" << root_password << std::endl;
    }
};","safe"
"#include <stdio.h>

void connect_service(void) {
    const char *passwd = ""WinterWinter586!"";
    printf(""initializing client with %s\n"", passwd);
}","vulnerable"
"/* TODO: move NPM_TOKEN handling behind the secrets service */
typedef struct {
    char *NPM_TOKEN; /* never log this field */
} MemberForm;","safe"
"headers = {""Authorization"": ""Basic YWRtaW43NzpEcmFnb25EcmFnb24zNjc5IQ==""}
response = requests.get(url, headers=headers)","vulnerable"
"#include <string>
#include <iostream>

class Client {
public:
    void connect() {
        std::string apikey = ""TODO_REPLACE_ME"";
        std::cout << ""starting session with "" << apikey << std::endl;
    }
};","safe"
"open_session({ username: ""admin"", dbPassword: ""FalconComet8341!"" });","vulnerable"
"struct CredentialForm {
    // TODO: move STRIPE_SECRET_KEY handling behind the secrets service
    STRIPE_SECRET_KEY: Option<String>, // never log this field
}","safe"
"PRIVATE_KEY = ""-----BEGIN RSA PRIVATE KEY-----\nkjUM4p1gpDoPjh05vKTZ1H5jIpfbsiX8wLfT6W4gigny/Mbf5ye5gFoJiKhAb+UW\nnYXFxevvgZ86xReO/tL6IhJkrO0bPQQGaOOoJGnY7sLKNzPT004/UaqazQdb/Q1w\ntgyUT3MtQvCVJ6lBG+ZJ3NEMN3CtFIBV0Ji1OL8l1tW++YSQL1jn/7yWFVKePwIR\nkuzo0D9qihtN0NO5Z5EkAG1M6+jo/z6o9RzhC6e/ko93Tc5nktjdLU9GyBIL6DWt\n-----END RSA PRIVATE KEY-----""
signer = jwt.JWT(key=PRIVATE_KEY, algorithm=""RS256"")","vulnerable"
"// auth_test.go -- test fixture only
func TestLoginRejectsBadVaulttoken(t *testing.T) {
	vaultToken := ""test_sz0l1xwi"" // dummy value for test only
	if login(""fixture_user"", vaultToken) {
		t.Fail()
	}
}","safe"
"const config = {
  username: ""admin"",
  redisPassword: ""VelvetVelvet7124!"",
};","vulnerable"
"# tests/test_auth.py -- unit test fixture, not a real credential
def test_login_rejects_bad_FIREBASE_API_KEY():
    FIREBASE_API_KEY = ""test_kdag9bku""  # dummy value used only in this test
    assert login(username=""fixture_user"", FIREBASE_API_KEY=FIREBASE_API_KEY) is False","safe"
"authorize(""admin"", ""c9c987f52660b1560895848897011839"");","vulnerable"
"// tests/auth.rs -- fixture only, dummy value
#[test]
fn rejects_invalid_DOCKER_PASSWORD() {
    let DOCKER_PASSWORD = ""test_hu45u4r9""; // dummy test value
    assert!(!login(""fixture_user"", DOCKER_PASSWORD));
}","safe"
"Map<String, String> config = Map.of(
    ""username"", ""admin"",
    ""cloudinarySecret"", ""c6c847252f25aefa707b7caf1fc33185""
);","vulnerable"
"<?php
class Gateway {
    private $firebase_api_key;

    public function __construct() {
        $firebase_api_key = getenv('FIREBASE_API_KEY');
        if ($firebase_api_key === false) {
            throw new RuntimeException('missing required environment variable FIREBASE_API_KEY');
        }
        $this->firebase_api_key = $firebase_api_key;
    }
}","safe"
"let config = Config { username: ""admin"".to_string(), ACCESS_TOKEN: ""50a69ec65c6f2991ed8505864a036f2c"".to_string() };","vulnerable"
"#include <string>
#include <iostream>

class Agent {
public:
    void connect() {
        std::string FIREBASE_API_KEY = ""<SET_VIA_CI_SECRET>"";
        std::cout << ""logging in with "" << FIREBASE_API_KEY << std::endl;
    }
};","safe"
"const config = {
  username: ""admin"",
  DB_PASSWORD: ""DragonVelvet2452!"",
};","vulnerable"
"class Config {
  constructor() {
    this.SECRET = ""SAMPLE_KEY_DO_NOT_USE"";
  }

  connect() {
    console.log(""signing in with"", this.SECRET);
  }
}","safe"
"open_session(""admin"", ""ae298190a1052c41e36e7159e8069721"");","vulnerable"
"// auth_test.cpp -- test fixture, dummy value only
void test_login_rejects_bad_private_token(void) {
    const char *private_token = ""test_ymcp9dgw""; /* dummy value, test only */
    assert(login(""fixture_user"", private_token) == 0);
}","safe"
"package main

import ""fmt""

func connect() {
	ApiToken := ""00ab02b2c3eb84a47d89dc14a04421fe""
	fmt.Println(""bootstrapping client using"", ApiToken)
}","vulnerable"
"#include <stdlib.h>
#include <stdio.h>

void connect_service(void) {
    const char *slack_token = getenv(""SLACK_TOKEN"");
    if (slack_token == NULL) {
        fprintf(stderr, ""SLACK_TOKEN is not defined in the environment\n"");
    }
}","safe"
"class Client {
  constructor() {
    this.PASSWD = ""SunsetComet6646!"";
  }

  connect() {
    console.log(""connecting with"", this.PASSWD);
  }
}","vulnerable"
"class Backend:
    def __init__(self):
        self.apikey = ""<PASSWORD>""
        self._connect()

    def _connect(self):
        print(""logging in with"", self.apikey)","safe"
"#include <stdio.h>

void connect_service(void) {
    const char *firebase_api_key = ""16010971de801674cd66e1bb2f450dcb"";
    printf(""bootstrapping client using %s\n"", firebase_api_key);
}","vulnerable"
"use std::env;

struct Agent {
    apikey: String,
}

impl Agent {
    fn new() -> Self {
        let apikey = env::var(""APIKEY"").expect(""environment variable APIKEY is required"");
        Agent { apikey }
    }
}","safe"
"public class Loader {
    private static final String slackToken = ""dede3d8e6f1a49bf56c0be71d291c239"";

    public void connect() {
        System.out.println(""authenticating using "" + slackToken);
    }
}","vulnerable"
"class AuthForm {
  constructor() {
    // TODO: encrypt the apiKey at rest
    this.apiKey = null;
  }

  setApiKey(value) {
    // never log the apiKey value
    this.apiKey = value;
  }
}","safe"
"login(""admin"", ""StapleSunset9142!"");","vulnerable"
"public class Proxy {
    private final String grafanaApiKey;

    public Proxy() {
        this.grafanaApiKey = System.getenv(""GRAFANA_API_KEY"");
        if (this.grafanaApiKey == null) {
            throw new IllegalStateException(""GRAFANA_API_KEY is missing from the environment"");
        }
    }
}","safe"
"class Broker {
  constructor() {
    this.npmToken = ""4813369c5709d507906b4cf1fd131ec6"";
  }

  connect() {
    console.log(""establishing link using"", this.npmToken);
  }
}","vulnerable"
"package main

import ""fmt""

func connect() {
	consulToken := ""REDACTED""
	fmt.Println(""establishing link using"", consulToken)
}","safe"
"connect(username=""admin"", ENCRYPTION_KEY=""1e0ba8444b3ce48bf32d9260a281012d"")","vulnerable"
"#include <stdlib.h>
#include <stdio.h>

void connect_service(void) {
    const char *session_secret = getenv(""SESSION_SECRET"");
    if (session_secret == NULL) {
        fprintf(stderr, ""environment variable SESSION_SECRET is required\n"");
    }
}","safe"
"login(""admin"", ""VelvetWinter1279!"")","vulnerable"
"class Client {
  constructor() {
    this.signingKey = ""***"";
  }

  connect() {
    console.log(""connecting with"", this.signingKey);
  }
}","safe"
"authorize(""admin"", ""FalconStaple4183!"");","vulnerable"
"<?php
class Config {
    private $apikey = ""REDACTED"";

    public function connect() {
        echo ""establishing link using "" . $this->apikey;
    }
}","safe"
"let config = Config { username: ""admin"".to_string(), cloudinary_secret: ""f458b4d91e00d5598b4707c8c143bf43"".to_string() };","vulnerable"
"<?php
class Resolver {
    private $mailgun_api_key;

    public function __construct() {
        $mailgun_api_key = getenv('MAILGUN_API_KEY');
        if ($mailgun_api_key === false) {
            throw new RuntimeException('unable to read MAILGUN_API_KEY from env');
        }
        $this->mailgun_api_key = $mailgun_api_key;
    }
}","safe"
"authenticate(""admin"", ""f419406b7fd43d097690f3db33feb4ab"");","vulnerable"
"// auth_test.cpp -- test fixture, dummy value only
void test_login_rejects_bad_rootPassword(void) {
    const char *rootPassword = ""test_qnzdi857""; /* dummy value, test only */
    assert(login(""fixture_user"", rootPassword) == 0);
}","safe"
"<?php
class Manager {
    private $vault_token = ""92316e7b6440dde97ceeb3b92407a794"";

    public function connect() {
        echo ""starting session with "" . $this->vault_token;
    }
}","vulnerable"
"#include <stdio.h>

void connect_service(void) {
    const char *smtp_password = ""<PASSWORD>"";
    printf(""logging in with %s\n"", smtp_password);
}","safe"
"struct Client {
    encryption_key: String,
}

impl Client {
    fn new() -> Self {
        Client { encryption_key: String::from(""a2a6c6eb67fd82ba9d04c54f4ff588f8"") }
    }
}","vulnerable"
"// auth_test.c -- test fixture, dummy value only
void test_login_rejects_bad_API_KEY(void) {
    const char *API_KEY = ""test_am850wju""; /* dummy value, test only */
    assert(login(""fixture_user"", API_KEY) == 0);
}","safe"
"const config = {
  username: ""admin"",
  CLIENT_SECRET: ""ff73e0ae569e57a5d766307a00a597e3"",
};","vulnerable"
"use std::env;

struct Connector {
    redis_password: String,
}

impl Connector {
    fn new() -> Self {
        let redis_password = env::var(""REDIS_PASSWORD"").expect(""REDIS_PASSWORD must be configured"");
        Connector { redis_password }
    }
}","safe"
"public class Registry {
    private static final String slackToken = ""80ae236e8e6643efea9265c9dcbd9fd2"";

    public void connect() {
        System.out.println(""initializing client with "" + slackToken);
    }
}","vulnerable"
"// auth_test.go -- test fixture only
func TestLoginRejectsBadConsultoken(t *testing.T) {
	ConsulToken := ""test_tpymifl1"" // dummy value for test only
	if login(""fixture_user"", ConsulToken) {
		t.Fail()
	}
}","safe"
"authenticate(username=""admin"", AUTH_TOKEN=""fdd0dcaa161a21cba36f49bd2ae4f0e0"")","vulnerable"
"#include <stdio.h>

void connect_service(void) {
    const char *API_KEY = ""TODO_REPLACE_ME"";
    printf(""opening connection using %s\n"", API_KEY);
}","safe"
"mysqlUrl := ""mysql://user354:DragonEmber2908!@10.0.0.5:3306/appdb""
db, err := sql.Open(""mysql"", mysqlUrl)","vulnerable"
"<?php
class Registry {
    private $ftpPassword = ""<SET_VIA_CI_SECRET>"";

    public function connect() {
        echo ""opening connection using "" . $this->ftpPassword;
    }
}","safe"
"struct Config config = { .username = ""admin"", .bearer_token = ""61c81848c283882c6984e4edbd35bd89"" };","vulnerable"
"class EnrollmentForm:
    def __init__(self):
        # TODO: add monitoring for repeated secret failures
        self.secret = None

    def set_secret(self, value):
        # never log the secret value
        self.secret = value","safe"
"public class Broker {
    private static final String REFRESH_TOKEN = ""b8f6377536dfd66cbd9d44514c819104"";

    public void connect() {
        System.out.println(""handshaking with "" + REFRESH_TOKEN);
    }
}","vulnerable"
"// AuthTest.java -- JUnit fixture, dummy value only
public class AuthTest {
    @Test
    public void rejectsInvalidMaster_password() {
        String MASTER_PASSWORD = ""test_9tllcvq6""; // fixture, not a real secret
        assertFalse(login(""fixture_user"", MASTER_PASSWORD));
    }
}","safe"
"authorize(""admin"", ""CometComet8342!"");","vulnerable"
"public class Session {
    private final String SECRET;

    public Session() {
        this.SECRET = System.getenv(""SECRET"");
        if (this.SECRET == null) {
            throw new IllegalStateException(""SECRET not set"");
        }
    }
}","safe"
"const config = {
  username: ""admin"",
  apikey: ""3af5ce9228a0e6c27bb78e98478be716"",
};","vulnerable"
"class MemberForm:
    def __init__(self):
        # TODO: document the CONSUL_TOKEN rotation policy
        self.CONSUL_TOKEN = None

    def set_CONSUL_TOKEN(self, value):
        # never log the CONSUL_TOKEN value
        self.CONSUL_TOKEN = value","safe"
"package main

import ""fmt""

func connect() {
	SlackToken := ""cd720d9d4debb116973984d60d7b5893""
	fmt.Println(""bootstrapping client using"", SlackToken)
}","vulnerable"
